file_name,text,token_size,embed
mind.pdf,"perfectly hopeless is a very high state for a philosopher it is a very bad state for worldlings theyalways say with contempt: he is a hopeless man. worldlings and philosophers move towardsdiametrically opposite poles. 102vairagya and tyagahow to develop vairagya those who do not develop the painless vairagya inherent in ones self and that with great felicity and happiness are, at best, but vermins in human shapes when a bee finds that its feet arestuck in the honey, it slowly licks its feet several times and then flies away with joy even so,extricate yourself from the minds sticking and clinging to this body and children-honey owing toraga and moha through vairagya and meditation and fly away from this cage of flesh and bone tothe source, brahman or absolute. it is very difficult to wean some children they suck the breast even when they are three or four years old the mother applies some nim-paste to the nipples the child is weaned quickly.even so, you will have to get a medicine of nim-paste for the mind to get it weaned from sensualobjects",255,
mind.pdf,"sit in a solitary room think of the miseries of this earthly life, its cares, worries, anxieties,hunger, thirst, sins, temptations, passion, fighting, fears, vanity, disease, death, old age, sorrow,grief, tribulation, loss, failures, disappointments, hostility, scorpion stings, mosquito bites, etc thiswill serve as an efficient nim-paste to wean the mind from samsara you must think in theabove-manner daily. remember constantly the pains of various kinds pertaining to this mundane existence. moha will vanish if you repeat the following line of chapter xiii of gita several times daily:janma-mrityu-jara-vyadhi-duhkha-dosha-anudarsanam insight into the pain and evil of birth, old age and sickness. always make the mind understand clearly that there is only pain in this world.reflect often on the instability of this world this is the first sadhana for aspirants they can thusdevelop vairagya the mind will be weaned from objects attraction for sense-objects willgradually vanish. renunciation brings about moksha",252,
mind.pdf,"shun the earthly objects as fire or poison or offal renounce all desires and cravings this itself is moksha (freedom) renunciation of desires brings about the annihilation of the mind.annihilation of the mind brings on the destruction of maya, because the mind alone is maya mayais enthroned in the imagination of the mind how cunning she is! a viveki knows her tricks well.she is awfully afraid of the man of renunciation and atmavichara she bows to him with foldedhands. what is true renunciation? the mind is the all-in-all and its mastery leads to the renunciation of all chitta-tyaga alone constitutes the renunciation of all true renunciation lies in the abnegation of the mind it consists inrenouncing all desires and egoism and not world-existence through such a mental abnegation, youwill be able to free yourself from all pain then will come immortality in life or enjoyment of theinfinite delight of existence free from ego, founded on oneness of all in brahman. 103mindits mysteries and controlsannyasaa mental state sannyasa is a mental state only",245,
mind.pdf,"it is gerua or colouring of the heart and not of cloth alone. he is a veritable sannyasin who is free from passions and egoism and who possesses all the sattvicqualities, even though he lives with the family in the world chudala was aqueen-yogini-sannyasini, though she was ruling a kingdom that sannyasin who lives in theforest, but who is full of passions is worse than a householder and a worldly-minded fool.sikhidhvaja was a worldly man, though he lived in the forest naked for very many years. true renunciation is the renunciation of all passions, desires, egoism and vasana if you have a stainless mind, a mind free from attachment, egoism and passion, you are a sannyasinnomatter whether you live in a forest or in the bustle of a city, whether you wear white cloth or anorange-coloured robe, whether you shave the head or keep a long tuft of hair. shave the mind someone asked guru nanak, o saint, why have you not shaved your",236,
mind.pdf,"head? you are a sannyasin. guru nanak replied, my dear friend, i have shaved my mind. in fact,the mind should be cleanly shaved shaving the mind consists in getting rid of all sorts ofattachments, passions, egoism, moha (infatuation), lust, greed, anger, etc this is the real shaving.external shaving of the head has no meaning so long as there is internal craving, trishna. many have not understood what true renunciation is renunciation of physical objects is no renunciation at all the real tyaga (renunciation) consists in the renunciation of egoism(ahankara) if you can renounce this ahankara, you have renounced everything else in the world ifthe subtle ahankara is given up, dehadhyasa (identification with the body) automatically goesaway. vedanta does not want you to renounce the world it wants you to change your mental attitude and give up this false, illusory i-ness (ahamta) and mineness (mamata) the snake-charmer removesonly the two poisonous fangs of the cobra the snake remains the same",254,
mind.pdf,"it hisses, raises its hood andshows the teeth in fact, it does everything as before the snake-charmer has changed his mental attitudetowards the snake he has a feeling now that it has got no poisonous fangs even so, you must removethe two poisonous fangs of the mind, viz., ahamta and mamata only then you can allow the mind to gowherever it likes then you will have always samadhi only. you must renounce the tyagabhimana also the tyagabhimana is very deep-rooted you must renounce the idea, i have renounced everything. i am a great tyagithis abhimana ofthe sadhus is a greater evil than the abhimana of householders, i am a landlord; i am a brahmin,etc. 104vairagya and tyagachapter 26 control of indriyas indriyas, a prolongation of the mind indriyas are objectified desires will to see is the eye will to hear is the ear the indriyas (senses) have two states, static and dynamic",251,
mind.pdf,"when the desire begins to operate, the indriyas are putin motion this is the dynamic state as soon as the desire is gratified, the indriyas shrink throughtripti (satisfaction) this is the static or passive state. mind and indriyas are one indriya is a prolongation of the mind the sea is fed by the rivers; the sea cannot exist without the rivers even so, mind is fed by indriyas and cannot exist withoutindriyas if you have controlled the indriyas, you have already controlled the mind indriya isanother name for mind. mind is a mass of indriyas mind is a higher power than the indriyas mind is a consolidated indriya indriya is mind in manifestation just as a minister obeys the king, so also, the fivejnana-indriyas act in accordance with the dictates of the mind indriyas represent backwaters thedesire in the mind to eat has manifested as tongue, teeth and stomach the desire in the mind to walkhas manifested itself as legs and feet if you can control mind, you can control the indriyas. eyes can only see ears can only hear",255,
mind.pdf,"tongue can only taste skin can only touch nose can only smell but, the mind can see, hear, taste, touch and smell mind is the common sensory thefive senses are blended there it can directly see, hear, smell, taste and feel independent of thesenses it is an aggregate of the five senses all the sense-faculties are blended in the mind you cansee and hear directly through the mind by yogic practice (clairvoyance and clairaudience) thisblows out the western psychological theory of perception. mind is termed the sixth sense: manah shashthanindri -yanithe senses of which mind is the sixth (gita, xv-7) the five senses are the five jnana-indriyas (organs of knowledge, sensationor perception). ayatana means mind (chhandogya upanishad, iv-vii) which is the substratum of the experiences of all other organs senses cannot do anything, if the mind is not connected with them.when you are wholly absorbed in the study of an interesting newspaper, you do not hear when yourfriend loudly calls you you are not aware that the clock has struck five",251,
mind.pdf,"it is everybodys dailyexperience the mind was away at that time it was not then connected with the sense of hearing.the eyes may be wide open during sleep they do not see anything, because the mind is not there. sister indriyas nose and anus are sister indriyas they are born of the same prithvi-tanmatra, nose from the sattvic portion, anus from the rajasic portion these two indriyas are the least mischievous. 105mindits mysteries and controlthe olfactory sense and the olfactory nerve do not trouble you much they can be controlled very easily. tongue and genitals are born of jala-tanmatra, the former from the sattvic portion and the latter from the rajasic portion they are sister indriyas eating strengthens the reproductiveindriyas. eye and feet are of agni-tanmatra, eye from the sattvic amsa (portion), feet from the rajasic amsa they are sister indriyas eye likes to see sights",232,
mind.pdf,"her sisters, feet, say, we areready to take you to the kumbha fair at allahabad be ready. skin and hands are born of vayu-tanmatra, skin from the sattvic amsa and hands from the rajasic amsa they are sister organs skin says, i want silk and other smooth articles for myenjoyment. her sister, hand, says, i can feel through my tactile corpuscles i shall get for you finesoft silk do not be afraid, my dear sister. speech and ear are born of the same akasa-tanmatra, ear from the sattvic amsa and speech from the rajasic amsa they are sister indriyas they help each other in the economy of nature. in a bungalow you will find two gates, one for entrance, another for exit our body is also a nice bungalow for the lord eyes and ears are entrance gates for the reception of forms and sounds.these are avenues of sense-knowledge (sight and hearing) upastha indriya (organ ofreproduction) and guda (anus, organ of excretion) are exit gates",254,
mind.pdf,"they throw out urine and faeces. tongue, the most difficult to control the most mischievous and troublesome indriya is the generative organ then comes tongue then comes speech then comes ear then comes eye control of the organ of taste is farmore difficult than control of the genitals, because you have been enjoying delicious articles of foodeven from your very birth lust manifests itself just before eighteen you indulge in sexual pleasureonly for a short period in every birth but, you have to take food even in advanced senility controlof tongue means control of all indriyas. music, cinema, sight-seeing are enjoyed in human births only ants and rats do not enjoy cinema-show the indriya of sight is not so powerful as the tongue. the organ of sight serves as a loving comrade to the organ of taste the mind is at once tickled at the sight of a yellow colour of the mango the eyes see a beautiful mango and the differentdishes that are served on the table at once, the glosso-pharyngeal nerves are stimulated you getgood appetite and relish the food is rendered more palatable a blind man may not have as good arelish as a man with sharp sight has.",247,
mind.pdf,"106control of indriyasobject of sadhanato prevent externalisation by the indriyas the three organs of eye, ear and tongue externalise the mind and make a man altogether worldly eyes and ears are the avenues of sense-knowledge or vritti-jnana close the eyes shut theears either with balls of cotton or balls of cotton beaten with yellow bees wax or with the twothumbs making yoni-mudra now you have destroyed two-fifths of the world do not allowanything to enter the mind through these two doors of sense-knowledge. the object of sadhana is to internalise the mind by introspection or antarmukha vritti and to realise the truth within yourself control the three organs of eye, ear and tongue then you canbring the mind under discipline and prevent the mental energy from flowing externally theseorgans are the main causes of making the mind restive control over them helps the purpose ofconcentrating the energy internally. he is a real kshatriya who wages internal war with the mind, who fights with the indriyas, the svabhava, through viveka and will-force and obtains absolute mastery over the mind",256,
mind.pdf,"he is areal kshatriya who fights with the host of evil samskaras and evil thoughts, the rajasic andtamasic, by awakening and increasing the sattva guna he is a real kshatriya whose sastra is will,and astra is viveka, whose battle-field is within, whose band is chanting of pranava and udgitha ofthe chhandogya upanishad and whose coat-of-arms is the three qualifications, viz., viveka,vairagya and mumukshutva. how to control the indriyas there are six ways of controlling the indriyas: (i) through vichara, (ii) by will-force, (iii) by kumbhaka (retention of breath in pranayama), (iv) by dama (restraint), (v) by pratyahara(abstention) and (vi) by vairagya and tyaga perfect control can be made only through vichara. dama dama is restraint of the indriyas dama blunts the indriyas perfect control of the senses is",253,
mind.pdf,"not possible through dama alone if the senses are very sharp and acute, they carry away the mindsof even good sadhakas impetuously, just as the gale carries away the ship in stormy weather (gita,ii-67) they can be controlled perfectly through the help of the mind, through vichara. when you walk along mount road, madras, each indriya tries its level best to get hold of its objects of enjoyment and revelry the indriyas revolt vehemently if you do not procure them theseobjects tongue drags you to the coffee hotel or hotel de angelis tvak (skin) says, let me go tothe bombay saits shop and have a piece of fine china silk. ear says, let me have a gramophoneor harmonium. nose says, let me have a bottle of otto de rose  the mind is at the bottom of these indriyas to instigate a tumultuous internal fight goes on between the five organs ofknowledge, each trying to have a lions share of enjoyment use viveka, power of discrimination,always indriyas tempt and deceive you",252,
mind.pdf,"indriyas are the jugglers maya spreads her moha-jalathrough mind and indriyas be on the alert practise dama through vairagya and vasana-tyaga.happiness comes through calmness of indriyas, through calmness of mind (uparati) go to the 107mindits mysteries and controlsweets bazaar with plenty of money in hand walk hither and thither for fifteen minutes look with a greedy eye at the various sweets do not purchase anything return home even if dainties areserved that day at home, reject them have a plain diet by so doing, you will control the tonguewhich is at the root of all troubles you will eventually control the mind also you will developwill-power. give up all luxurious food and all articles of sensuous enjoyment practise rigid penance. tapas thins out the indriyas and eventually leads to control of mind if you give up tea, you havereally controlled a small portion of the mind; control of tongue really means control of mind. pratyahara when the indriyas give up the objects, they take up the form of the mind-stuff they are drawn into the mind",255,
mind.pdf,"this is termed pratyahara or abstraction when the indriyas are withdrawnfrom their respective objects, it is indriya-pratyahara mental abstraction takes place when the mindis disconnected with the indriyas pratyahara is a general, broad term which includes dama also.the effect of dama (restraint of indriyas) is pratyahara. if you can do consciously pratyahara at will, consciously attaching and detaching the mind to and from the senses, you have gained really a great control over the mind you can check at anytime the outgoing tendencies or outgoing forces of the mind pratyahara is the stepping-stone toinner spiritual life he who has succeeded in pratyahara can concentrate his mind quite readily for avery long time dharana and dhyana come automatically if pratyahara is perfect an aspirant has tostruggle hard to have mastery over pratyahara perfect vairagya is indispensable for success inpratyahara you can succeed after strenuous and incessant struggle for some years  tatah parama",231,
mind.pdf,"vasyatendriyanam thence arises the supreme control of the organs (patanjali yoga sutras, ii-55) if pratyahara is perfect, all the organs are under perfect control. during the period of sadhana, do not mix much; do not talk much; do not walk much; do not eat much; do not sleep much observe carefully the five do-nots mixing will cause disturbancesin the mind talking much will cause distraction of the mind walking much causes exhaustion andweakness eating much induces alasya and tandri (laziness and sleepiness). control of thoughta great desideratum if you have the reins of the horses under your control, you can have a safe journey the indriyas are the horses if you have the senses under your efficient control, you can have a safejourney in the path of moksha indriyas cannot do anything without the help of the mind, theirmaster and commander control of the indriyas means control of the mind only control of thoughtsleads to the control of mind and indriyas also it leads to the attainment of infinite bliss and eternallife",253,
mind.pdf,"control of thought is indispensablea great desideratum for all. remember your original home o mind! do not ruin yourself by keeping company with the senses and their objects. enough enough now get yourself concentrated on brahma-svarupa that is your original home. 108control of indriyasthat is your real, happy home remember this constantly when you chant om brahmakara or akhandakara vritti will arise thereby svarupa is your original home i have to repeat this again andagain, as you always forget your real nature you have taken your birth from svarupa now, goback to your original home or birth-place through the help of brahmakara vritti generated byconstant nididhyasana (profound and constant meditation), through mahavakya-anusandhana orchintana (enquiry into or thinking on the deep and real significance of the great sentence tattvam asi or aham brahmasmi)",221,
mind.pdf,"then the avidya (nescience) will be destroyed and you will befree from all kinds of miseries and pain and will attain the paramananda state (highest knowledgecoupled with infinite bliss) when the svarupakara vritti arises, all your vain sankalpas willvanish you will reach the turiya state with sahajananda (bliss which is your very nature) then, omind, you will be free from birth and death you will no longer have to enter again this filthy houseof physical body you will not be clothed again by flesh and bone you will be merged insat-chit-ananda brahman, your adhishthana or repository. chapter 27 mouna and introspection mounaits practice and benefits miscellaneous talking is a very bad habit it distracts the mind it keeps the mind always bahirmukha (outgoing) and makes a man unspiritual a vow of silence must be practised once aweek much energy is wasted in talking. the vag-indriya (organ of speech) seriously distracts the mind speech is the fourth foot",244,
mind.pdf,"of mind-brahman, because it is by means of the foot of speech that the mind approaches thedenotable objects such as cow, goat, etc therefore speech is like a foot of mind in the samemanner, nose is a foot, because it is through nose that the mind approaches objects of smell.similarly, the eye is a foot; the ear is another foot this constitutes the four-footed character ofthe mind-brahman (chhandogya upanishad). do not allow anything to come out from the mind through the vag-indriyas (organ of speech) observe mouna (a vow of silence) this will help you considerable peace followsmouna the speech energy becomes transmuted into spiritual energy (ojas) sankalpas becomemuch decreased will becomes stronger now you have shut out a big source of disturbance youwill rest now in peace meditate on god or brahman now in right earnest. spiritual aspirants must observe mouna for some hours daily.be careful in the selection of your words before you speak think thrice before you speak.",247,
mind.pdf,"consider what effect the words will produce on the feeling of others observe mouna for a coupleof years it is tapas of speech. 109mindits mysteries and controldo not argue unnecessarily argument brings about hostility, heated feelings and wastage of energy every man has got his own views, his own opinion, ideas, sentiments, beliefs andconvictions it is very difficult to change the views of others do not try to convince others whenyou are an aspirant, when you are gathering facts and knowledge from the study of sacred lore, donot argue with others till your thoughts have become mature and steady. imagination in the mind always exaggerates exaggeration is a modification of lie. aspirants should not exaggerate they should utter words with mathematical and scientificprecision. an aspirant is asked to give up company and observe mouna, because on account of raga, he will multiply acquaintance; on account of dvesha, he will incur the displeasure of others byuttering some unpleasant words there is a sword in the tongue words are like arrows they injurethe feelings of others by observing mouna and giving up company, one can control thevag-indriya and remove raga then the mind will become calm.",248,
mind.pdf,"there are fifteen doshas that arise from company an aspirant should, therefore, preferably remain alone during the period of sadhana the doshas of company are: (1) misunderstanding, (2)ill-feeling, (3) displeasure, (4) raga-dvesha, (5) jealousy, (6) vampirism, (7) attachment, (8)mental sharing of pain of another man, (9) criticisms of others, (10) anatma topics, (11) habit oftalking, (12) bahirmukha vritti, (13) idea and samskara of duality, (14) slavish mentality andweak will, (15) contempt love little, but love long. when you take a vow of silence, never assert from within very often, i wont talk this will produce a little heat in the brain, because the mind wants to revenge on you simply once makea determination and then remain quiet attend to other affairs do not be thinking always, i wonttalk, i wont talk.",241,
mind.pdf,"in the beginning, when you observe mouna, you will find some difficulty there will be a severe attack of vrittis various kinds of thoughts will arise and force you to break the silence.there are all vain imaginations and deceptions of the mind be bold concentrate all energies ongod make the mind fully occupied the desire for talk and company will die you will get peace.the vag-indriya (organ of speech) considerably distracts the mind. mouna of the mind mouna of the mind is far superior to mouna of vak (speech) mouna should come of itself. it must be natural forced mouna is only wrestling with the mind it is an effort if you live in truth,mouna will come of itself then only will there be absolute peace. what is wanted is natural mouna and mental nudity physical nudity has no meaning it is tamasic tapas of fools, that is not countenanced by sastras and reason in a jivanmukta or aliberated soul, nudity comes of itself as he is absorbed in brahman, when he is in the saptamajnana-bhumika (the seventh stage of knowledge).",253,
mind.pdf,"110mouna and introspectionintrospectionwhat it is and what it does the self-existent brahman created the mind and senses with outgoing tendencies the mind has a pernicious habit of externalisation from time immemorial so you behold the externaluniverse and not the internal self it is the vikshepa-sakti or maya that draws you out from yourchildhood, you are taught to look to the external world and not to the internal, psychic world youhave entirely lost the faculty of introspection to have a comprehensive understanding of what isgoing on in the inner mental factory, a suddha buddhi (pure reason) and subtle intellect withpower of introspection is needed you will have to turn the mind inside, then concentrate all itspowers and throw them upon the mind itself, in order that it may know its own nature and analyseitself this is raja yoga. make a vigorous and earnest search within do not trust the mind and the indriyas they are your enemies woman and wealth are your bitter foes these are two great evils. in introspection, the mind itself is the subject of study a portion of the mind studies the remaining portion of the mind",252,
mind.pdf,"the higher mind studies the lower mind introspection isapperception just as you watch the work done by a coolie, a portion of the mind watches themovements of the rest of the mind if you are one with the mind, if you identify yourself with themind, you cannot know your defects if you are a sakshi or silent witness of the mind and if youpractise introspection, you can know your various defects. by a careful watch, many defects are detected and removed by suitable sadhana enter a quiet room enter into silence daily for about fifteen minutes, morning and evening introspect.watch the mind carefully the mind will be doing either thinking, planning, feeling, knowing orwilling you will have to find out through subjective introspection what the mind is exactly doing ata particular time to go through this practice, you must have antarmukha vritti, a subjective mindand a subtle buddhi buddhi can be rendered subtle by study of philosophical books, satsanga,control of indriyas (dama) and sattvic food",222,
mind.pdf,"the constant utterance of holy names of god as hari,om, narayana, rama, siva purifies the mind-stuff and helps make the mind introspective(antarmukha). how to practise introspection you are the best judge of your mind introspect by living alone in solitude or retiring into a calm room for an hour you must sit quiet in a solitary room alone, with closed eyes and watch theactivities of the mind you will then know your defects and weaknesses very clearly. you should afterwards feel the necessity of removing them then your svabhava should agree to change you must know the right method to remove the defect you must apply the methodconstantly then only improvement will set in constant application of the sadhana is anindispensable requisite you must watch the improvement every now and then, say, once a week, afortnight or a month you will have to keep a record of your progress (spiritual daily diary) youmust watch carefully whether you are progressing in the spiritual path, whether you remainstationary or retrograding, whether the mind is distracted or concentrated if it is distracted, youmust remove the distracting causes one by one with patience and vigilance by suitable methods if",248,
mind.pdf,"111mindits mysteries and controlone method fails to bring about the desired results, you will have to combine two methods (the yogic methods and vichara). remember the triplet, viz., self-analysis, self-reliance, self-determination it will be of immense use in your spiritual sadhana analyse your self through introspection find out the natureof your vrittis find out what guna (quality) is predominating at a particular moment, whether it issattva, rajas or tamas how long can the mind be absolutely fixed on your lakshya (point ofmeditation)either god, brahman, idea or object, whether internal or external? how long can themind be fixed on the object, rose and rose alone to the exclusion of all other objectswhether twoseconds or two minutes or five minutes or half an hour? this is self-analysis rely on your selfalone you are your own redeemer and saviour nobody can give you moksha you will have totread the spiritual path step by step books and gurus can show the path and guide you this isself-reliance make a strong self-determination, i will realise god",256,
mind.pdf,"i will have atma-sakshatkaraor brahmanubhava this very moment and not in the uncertain future. this is self-determination. wordlings have no time to think over even for a few minutes the life-problems, the mystery of life, etc they get up in the morning their minds usually run to the special objects of enjoymenton account of raga their mental energies are poured forth in the usual grooves and avenues-inthoughts of body, thoughts of eating and dressing, thoughts of wife, children, friends and alsothoughts of office-work and business; and thus, the day is over the same routine follows day afterday, week after week years roll on and life is wasted it is highly lamentable, indeed! only he who does manana (reflection) and introspection through antarmukha vritti can change his worldly nature in him only the idea of brahman can get permanently lodged. chapter 28 evil vrittis and their eradication kama, krodha, lobha, moha, mada, matsarya, darpa (arrogance), dambha (hypocrisy),",249,
mind.pdf,"asuya (a form of jealousy), irshya (intolerance), ahankara, raga (attachment), dvesha (repulsion)are some of the evil vrittis they bind a man to samsara (transmigration) pride, illusion and desiresare so many binding cords of the mind. lust, a powerful force kama (lust), krodha (anger), lobha (covetousness), moha (delusion), mada (pride), matsarya (jealousy) are the six passions of the mind if lust is conquered, anger, lobha, etc., whichare auxiliary weapons, will become ineffective if this inveterate enemy, lust is destroyed, itsfollowers or retinue can be quite easily conquered if the commander is killed, it is easy to kill thesoldiers if lust, which is the source of all enjoyments, ceases, then all worldly bondage, which hasits substratum in the mind, will cease how, without its renunciation, can you expect to attain therare nirvikalpa samadhi or brahma nishtha?",237,
mind.pdf,"112mouna and introspectionlust arises in him who develops attachment specially towards a person of the opposite sex. loves principal weapon is woman or lust therefore, attachment should not be developed,specially towards the opposite sex. the love between a husband and wife is mainly physical it is of a selfish, ephemeral and changing nature he who has realised atman can really love all with sincerity of heart the lovebetween two aspirants based on psychological affinity and intellectual parity is real and lasting getrid of selfishness selfishness is a major dirt it clouds the understanding remove it by selflessservice, charity, study of vedantic literature and satsanga. in a jnanin, the sexual craving is entirely eradicated in a sadhaka, it remains well-controlled in a householder, when not controlled, it does havoc it exists in him in its fullyexpanded state he cannot resist it he yields to it helplessly on account of his weak will and lack offirm resolution. if you keep lemon juice or tamarind juice in a golden cup, it is not spoiled or tainted if you keep it in a brass or copper vessel, it is at once spoiled and rendered poisonous",244,
mind.pdf,"even so, even ifthere are some vishaya-vrittis (sensual thoughts) in the pure mind of a person, they will not pollutehim and induce vikara (sensual excitement) if there are sensual thoughts in persons with impureminds, they cause excitement in them when they come across sensual objects. remembrance of image of a woman unsettles the mind when a tiger has once tasted human blood, it always runs after killing human beings it becomes a man-eater even so, when the mindhas once tasted sexual pleasures, it always runs after women lust is powerful it carries a flowerybow equipped with five arrows, viz., mohana (fascination), stambhana (stupefaction), unmadana(maddening), soshana (emaciation) and tapana (inflaming). in the bhagavad-gita, you will find it mentioned that senses, mind and buddhi are the seats of passions pranamaya kosha is another seat desire is all-pervading in the body every cell, everyatom, every molecule, every electron is surcharged with passion",244,
mind.pdf,"there are under-currents,cross-currents, inter-currents and submarine currents in the ocean of passion you must completelyannihilate each one of them. be careful in destroying passions it is easy to control the conscious mind but, it is very difficult to control the subconscious mind you may be a sannyasin you may be a moral man.mark how the mind behaves or conducts itself in dreams you begin to steal in dreams you commitadultery in dreams the sex-impulses, ambitions, low desires are all ingrained in you anddeep-rooted in the subconscious mind destroy the subconscious mind and its samskaras throughvichara, brahma-bhavana, meditation on om and its meaning a man who is established inmental brahmacharya can never have even a single thought of evil in dreams he can never have abad dream there is lack of vichara or viveka in dream that is the reason why you get bad dreams,even though you are pure in the jagrat state through the power of viveka and vichara. that state of mind wherein no single sexual thought enters the mind is termed mental brahmacharya bhishma had this state",253,
mind.pdf,"if you are not established in mental brahmacharya, at leasttry to control the body when the sex-impulse is troubling you. 113mindits mysteries and controla source of perpetual danger to sadhakas the presence or recollection of a woman usually excites unholy ideas in the minds of recluses who have abandoned this world and devoted themselves to spiritual exercises and thusdeprives them of the fruit of their austerity it is very difficult to understand the presence of subtlelust in the minds of others, particularly in spiritual sadhakas, though eye (look), tone, gestures, gait,behaviour, etc., may give a clue. the example of jaimini once upon a time, sri vedavyasa was holding his vedanta class amongst his students in the course of his lecture, he mentioned that the young brahmacharins should be very careful and shouldnot mix with young ladies and that, with all their vigilance and circumspection, they may fall avictim as lust is very powerful one of his students, jaimini, the author of purva-mimamsa, was alittle impertinent he said, guruji maharaj! your statement is wrong",254,
mind.pdf,"no lady can attract me i amwell-established in brahmacharya. vyasa said, jaimini, you will know that soon i am going tobenares i will return within three months be careful do not be puffed with pride. sri vyasa,through his yogic powers, assumed the form of a beautiful young girl, with piercing eyes and verycharming face, well-dressed in a thin silken garment the lady was standing underneath a tree atsunset clouds gathered together it began to rain accidentally, jaimini was passing along the sideof the tree he saw the girl, felt pity and addressed her: o lady, you can come and stay in myashrama i shall give you shelter. the lady asked, are you living alone? is any woman livingthere? jaimini replied, i am alone but, i am a perfect brahmacharin no lust can affect me i amfree from any sort of vikara",216,
mind.pdf,"you can stay there. the lady objected: it is not right for a youngvirgin girl to stay with a brahmacharin alone at night. jaimini said, o damsel, do not be afraid ipromise you of my perfect brahmacharya. then she agreed and stayed in his ashrama at night.jaimini slept outside and the lady was sleeping inside the room at the dead of night, jaimini beganto feel the influence of lust in his mind a little sexual craving arose in his mind in the beginning, hewas absolutely pure he knocked at the door and said, o lady, the wind is blowing outside i cannotbear the cold blasts i want to sleep inside. she opened the door jaimini was sleeping inside.again, the sexual craving became a little more intense and keen, as he was very close to a lady andas he heard the sound of her bangles then he rose up and began to embrace her",209,
mind.pdf,"at once, sri vyasaassumed his original form with his long beard and said, o, my dear jaimini, what about thestrength of your brahmacharya now? are you established in your perfect celibacy now? what didyou say when i was lecturing on this subject? jaimini dropped his head down in utter shame andsaid, guruji, i am wrong kindly pardon me. even jesus was tempted by satan buddha had to fight severely with mara (lust) just before he attained his nirvana or buddhahood. beware of mayaa warning to aspirants therefore, oh, dear aspirants, you will have to be very, very careful during the period of sadhana, avoid the company of women you must never mix with young ladies, however strongyou may be maya works through under-currents so stealthily that you may not be aware of youractual downfall. 114evil vrittis and their eradicationkeep the mind fully occupied with spiritual pursuits keep yourself at the farthest distance from everything that would stir up your passions then only you will be safe. do not live with householders",255,
mind.pdf,"do not test your spiritual strength and purity when you are a beginner on the spiritual path do not rush into evil associations when you are a spiritual neophyteto show that you have the courage to face sin and impurity it will be a serious mistake you will berunning into a grave danger you will have a quick downfall a small fire will be very easilyextinguished by a heap of dust. mind has a great power of imitation that is the reason why a spiritual aspirant is prohibited from mixing with householders his mind will try to imitate the minds of worldlings downfall willensue. if an aspirant moves with rich people, zamindars and rajas, his mind begins to imitate the luxurious habits of these people and, ere long, he gets an unconscious downfall certain bad habitscreep in him unconsciously and he finds it difficult to tear out or remove these bad habits afterforty, it is difficult to tear out old habits and establish new healthy habits. an aspirant can live only for a short time in his native place if there is an urgent call yogic",219,
mind.pdf,"rules and laws cannot permit him to stay there for a sufficiently long period, however suitable theplace may be and whatever may be the degree of vairagya (dispassion) of the aspirant the force ofsamskaras (impressions) is tremendous unless all the samskaras are thoroughly burnt throughpure asamprajnata samadhi or nirvikalpa avastha (seedless state), it is not safe for one to stay for along time in ones own native place he is still within the danger zone. after seclusion for five years, the aspirant should test his mental state by coming into the world and mixing with the worldly people if there is no attraction for objects, he can be quite surethat he has reached the third jnana-bhumika-tanumanasia stage wherein the mind is thinned outlike a slender thread. how lust develops and ruins from the bed of samskaras and vasanas emanates imagination, through memory then comes attachment along with imagination, emotion and impulse manifest emotion and impulseexist side by side then comes sexual irritation, sexual craving, excitement and burning in the mindand throughout the body",247,
mind.pdf,"the irritation and burning in the mind penetrate into the physical body justas water in the pot penetrates into the surface of the pot if you are very vigilant, you can drive offthe imagination itself in the very beginning and avert the danger even if you allow the thiefimagination to enter the first gate, keep a careful watch at the second gate when the irritationmanifests you can stop the burning now you can stop also easily the strong sexual impulse frombeing transmitted to the indriya itself draw the sex energy up towards the brain through uddiyanaand kumbhaka repeat om mentally with force divert the mind pray meditate. 115mindits mysteries and controlmethods to control lust just as you control the itching sensation in an eczematous part of the leg or scabies of the hand, you must control the itching from lust by viveka, vichara, brahma-bhavana, light sattvicdiet, fasting, pranayama, uddiyana, bandha, satsanga, study of the gita, japa, prayer, etc thenonly can you enjoy spiritual bliss. vichara and brahma-bhavana",246,
mind.pdf,"it is through constant vichara and brahma-bhavana that the mind has to be weaned from lustful thoughts and tendencies you must remove not only the sexual craving and the sexualimpulses, but also sex-attraction think of the miseries that you get from a married life with its various entanglements and bondage make the mind understand by repeated auto-suggestions andhammering that sexual pleasure is false, worthless, illusory and full of pain place before the mind theadvantages, bliss, power and knowledge of a spiritual life make it understand that the exalted, eternallife is in the immortal atman when it hears constantly these useful suggestions, it will slowly leaveoff its old habits the attraction for the sex will slowly die then only real sex-sublimation will takeplace you will become then only an urdhvaretas. atman is sexless there is no sex in the five elements it is the mind that creates the sex idea. sukadeva had no sex idea consider that a woman is a combination of five elements, a mass ofelectrons or atoms the sex idea will slowly vanish. pure reason",237,
